"F0","F0","F0","F0","F4","F4","F4","F4","F4","F4","F4","F4","F4","F13","F13","F13","F13","F17","F17"
555,66,54,06,262143,00
2263,95,85,17,262143,00
3744,63,185,64,262143,00
1723,68,176,46,262143,00
1389,15,285,60,262143,00
1277,37,88,23,262143,00
1201,23,85,68,262143,00
899,10,223,38,262143,00
485,19,208,59,152439,20
4593,51,184,62,262143,00
573,48,160,65,233946,11
549,99,258,57,139397,48
1197,18,184,62,262143,00
1302,48,184,62,262143,00
21762,27,360,06,262143,00
470,61,82,62,262143,00
1631,34,52,02,262143,00
3632,04,255,51,262143,00
519,21,81,09,262143,00
3038,31,663,51,262143,00
1568,16,276,42,262143,00
4918,32,524,79,262143,00
490,86,84,15,262143,00
1330,83,156,06,262143,00
4757,13,170,34,262143,00
506,25,160,14,207177,92
4941,00,443,70,262143,00
1369,71,86,19,262143,00
2123,01,213,18,262143,00
2835,00,142,29,262143,00
899,91,123,42,262143,00
725,76,127,50,262143,00
1124,28,183,09,262143,00
572,67,68,34,262143,00
7137,72,109,65,262143,00
551,61,20,40,262143,00
4685,04,169,83,262143,00
886,95,49,98,262143,00
4029,75,90,78,262143,00
2928,15,209,10,262143,00
4021,65,112,20,262143,00
518,40,81,60,262143,00
545,13,156,06,228921,59
975,24,65,28,262143,00
839,97,87,72,262143,00
2677,86,143,82,262143,00
818,91,96,39,262143,00
11008,71,271,83,262143,00
5949,45,244,29,262143,00
4206,33,141,78,262143,00
622,08,40,29,262143,00
2214,54,136,68,262143,00
6845,31,307,53,262143,00
2924,10,175,44,262143,00
3929,31,318,24,262143,00
2007,18,243,27,262143,00
1172,07,83,64,262143,00
8583,57,402,90,262143,00
1061,91,85,68,262143,00
1067,58,130,56,262143,00
1267,65,160,65,262143,00
2150,55,140,76,262143,00
907,20,72,93,262143,00
2255,04,157,08,262143,00
989,01,81,60,262143,00
2271,24,310,59,262143,00
1006,02,119,34,262143,00
1228,77,123,42,262143,00
1449,90,61,71,262143,00
665,01,73,44,262143,00
725,76,103,02,262143,00
2169,99,160,14,262143,00
939,60,68,34,262143,00
7482,78,98,43,262143,00
735,48,104,55,262143,00
3376,89,169,83,262143,00
647,19,110,67,262143,00
612,36,115,77,262143,00
1419,12,87,21,262143,00
1520,37,165,75,262143,00
4500,36,160,14,262143,00
4459,05,159,12,262143,00
553,23,94,86,262143,00
2174,85,433,50,262143,00
1747,98,238,68,262143,00
562,14,66,30,262143,00
515,97,42,84,262143,00
591,30,108,63,262143,00
1398,87,103,53,262143,00
9310,14,285,60,262143,00
2913,57,172,38,262143,00
1057,86,107,10,262143,00
633,42,155,55,262143,00
6207,84,254,49,262143,00
2237,22,236,64,262143,00
472,23,75,99,262143,00
3811,05,168,30,262143,00
1384,29,39,78,262143,00
1181,79,200,94,262143,00
1453,95,126,99,262143,00
1951,29,87,21,262143,00
576,72,55,08,262143,00
3685,50,213,69,262143,00
599,40,82,11,262143,00
2592,00,116,79,262143,00
5141,07,473,79,262143,00
2403,27,182,58,262143,00
724,14,49,98,262143,00
3400,38,147,39,262143,00
567,00,83,13,262143,00
507,87,129,54,256937,17
10149,30,240,72,262143,00
891,81,80,07,262143,00
907,20,55,08,262143,00
8206,92,292,74,262143,00
562,14,146,37,251692,77
458,46,78,03,262143,00
3666,06,69,36,262143,00
680,40,58,65,262143,00
906,39,40,29,262143,00
2167,56,70,89,262143,00
1094,31,109,65,262143,00
875,61,95,37,262143,00
5897,61,402,90,262143,00
2033,10,141,78,262143,00
657,72,83,13,262143,00
2502,09,110,16,262143,00
707,13,94,86,262143,00
19120,05,269,28,262143,00
835,92,197,37,262143,00
916,11,140,76,262143,00
3763,26,170,34,262143,00
1377,81,102,00,262143,00
1437,75,158,10,262143,00
788,13,54,06,262143,00
1008,45,88,23,262143,00
3324,24,257,04,262143,00
1536,57,96,90,262143,00
538,65,40,80,262143,00
968,76,233,07,262143,00
498,96,84,15,262143,00
4426,65,338,64,262143,00
847,26,217,77,254974,63
2774,25,158,61,262143,00
691,74,73,95,262143,00
563,76,115,26,262143,00
584,01,69,36,262143,00
3480,57,120,36,262143,00
1368,90,43,35,262143,00
8155,08,132,60,262143,00
571,05,128,52,262143,00
2415,42,132,60,262143,00
2007,18,214,20,262143,00
12559,05,302,94,262143,00
677,16,43,35,262143,00
1138,05,326,91,228145,23
699,03,89,25,262143,00
914,49,196,35,262143,00
5122,44,172,89,262143,00
2028,24,86,70,262143,00
1300,86,263,67,262143,00
1327,59,139,74,262143,00
903,15,52,53,262143,00
7382,34,222,87,262143,00
2404,08,117,81,262143,00
5847,39,116,79,262143,00
12289,32,304,98,262143,00
1032,75,90,78,262143,00
12013,11,87,21,262143,00
639,90,117,30,262143,00
