"F0","F0","F0","F0","F4","F4","F4","F4","F4","F4","F4","F4","F4","F13","F13","F13","F13","F17","F17"
2357,10,75,48,262143,00
2054,97,88,74,262143,00
8345,43,261,63,262143,00
1465,29,66,81,262143,00
6070,14,44,88,262143,00
1612,71,55,59,262143,00
3133,89,345,27,262143,00
4131,81,119,85,262143,00
3671,73,126,99,262143,00
2855,25,86,19,262143,00
2324,70,63,24,262143,00
2662,47,93,33,262143,00
2495,61,171,36,262143,00
9604,17,93,84,262143,00
2855,25,88,74,262143,00
6881,76,181,05,262143,00
28823,85,339,15,262143,00
35162,91,219,30,262143,00
4932,09,54,57,262143,00
4042,71,186,66,262143,00
7615,62,89,25,262143,00
6528,60,85,68,262143,00
8684,82,285,60,262143,00
12772,08,82,11,262143,00
3627,18,68,85,262143,00
4065,39,161,16,262143,00
2072,79,80,58,262143,00
1705,05,94,86,262143,00
5877,36,83,13,262143,00
5803,65,93,84,262143,00
5969,70,186,66,262143,00
17736,57,144,33,262143,00
7008,93,139,74,262143,00
12772,89,173,91,262143,00
9466,47,75,99,262143,00
18736,92,136,68,262143,00
1609,47,69,36,262143,00
12222,90,143,31,262143,00
1486,35,121,38,262143,00
8062,74,85,17,262143,00
3492,72,132,09,262143,00
20757,87,139,23,262143,00
6617,70,475,83,262143,00
4523,85,168,30,262143,00
3717,09,103,02,262143,00
6273,45,93,33,262143,00
11784,69,124,44,262143,00
15534,99,92,82,262143,00
4552,20,107,10,262143,00
6530,22,188,70,262143,00
38963,43,325,89,262143,00
5367,87,96,39,262143,00
6266,97,139,74,262143,00
2993,76,69,36,262143,00
8508,24,133,62,262143,00
1611,90,49,98,262143,00
1930,23,98,94,262143,00
4827,60,132,60,262143,00
26745,39,150,96,262143,00
16344,18,103,53,262143,00
2837,43,74,97,262143,00
12388,95,97,92,262143,00
2236,41,74,97,262143,00
32303,61,212,16,262143,00
14044,59,69,87,262143,00
1688,04,78,03,262143,00
2320,65,93,84,262143,00
41282,46,241,23,262143,00
1901,88,113,22,262143,00
2816,37,47,94,262143,00
2426,76,155,04,262143,00
8451,54,282,03,262143,00
10186,56,119,34,262143,00
2998,62,66,81,262143,00
6522,93,128,52,262143,00
3128,22,87,21,262143,00
3125,79,58,14,262143,00
1742,31,100,47,262143,00
1790,91,190,74,262143,00
14268,96,181,56,262143,00
3156,57,61,71,262143,00
10287,00,138,72,262143,00
2398,41,62,73,262143,00
13633,11,86,70,262143,00
2864,97,178,50,262143,00
7264,89,45,39,262143,00
2235,60,59,67,262143,00
2879,55,77,52,262143,00
1580,31,60,18,262143,00
5938,11,131,58,262143,00
5128,11,117,30,262143,00
27429,03,848,13,262143,00
4003,02,99,45,262143,00
10523,52,117,30,262143,00
11595,15,118,83,262143,00
4578,93,98,94,262143,00
21035,70,246,84,262143,00
3748,68,63,75,262143,00
2503,71,125,97,262143,00
1564,11,117,30,262143,00
3757,59,145,35,262143,00
5059,26,36,21,262143,00
5281,20,98,43,262143,00
5457,78,125,46,262143,00
24743,88,170,34,262143,00
3121,74,47,43,262143,00
10570,50,173,40,262143,00
1589,22,67,83,262143,00
4962,06,86,19,262143,00
4264,65,116,79,262143,00
79188,03,225,93,262143,00
9261,54,196,86,262143,00
4333,50,94,35,262143,00
30114,99,148,41,262143,00
7319,16,72,42,262143,00
44624,52,540,09,262143,00
6565,86,86,19,262143,00
4403,16,87,72,262143,00
11052,45,182,07,262143,00
8044,92,72,42,262143,00
3544,56,73,44,262143,00
12150,81,126,99,262143,00
6651,72,77,52,262143,00
1581,12,106,59,262143,00
10349,37,142,80,262143,00
6881,76,119,34,262143,00
11702,88,183,09,262143,00
1637,01,23,46,262143,00
13936,86,94,35,262143,00
5838,48,91,29,262143,00
7312,68,71,40,262143,00
3153,33,194,31,262143,00
3270,78,108,63,262143,00
12209,94,76,50,262143,00
2127,06,75,48,262143,00
2736,18,96,39,262143,00
3508,92,72,42,262143,00
8951,31,131,07,262143,00
4676,13,59,67,262143,00
5086,80,128,52,262143,00
7933,95,116,79,262143,00
2694,06,119,85,262143,00
2448,63,104,55,262143,00
