"F0","F0","F0","F0","F4","F4","F4","F4","F4","F4","F4","F4","F4","F13","F13","F13","F13","F17","F17"
800,80,86,48,262143,00
50376,80,126,90,262143,00
114108,80,111,39,262143,00
79392,00,60,16,262143,00
68613,60,341,69,262143,00
5438,40,62,98,262143,00
35321,60,103,40,262143,00
25401,60,87,42,262143,00
20356,80,80,37,262143,00
61870,40,35,25,262143,00
18656,00,66,74,262143,00
14442,40,24,44,262143,00
22989,60,33,84,262143,00
39002,40,70,97,262143,00
8252,00,105,75,262143,00
67658,40,119,85,262143,00
81673,60,76,14,262143,00
62815,20,87,89,262143,00
69305,60,83,19,262143,00
5630,40,86,48,262143,00
17826,40,32,90,262143,00
25295,20,73,32,262143,00
12146,40,52,64,262143,00
8696,80,263,67,262143,00
9295,20,49,82,262143,00
3146,40,94,00,262143,00
59773,60,36,19,262143,00
149134,41,94,47,262143,00
19781,60,39,01,262143,00
67908,00,61,10,262143,00
38270,40,77,55,262143,00
43289,60,98,23,262143,00
21408,80,107,16,262143,00
12942,40,25,38,262143,00
50544,00,55,46,262143,00
34309,60,80,37,262143,00
45788,00,69,09,262143,00
34864,80,42,77,262143,00
51281,60,120,79,262143,00
5892,80,64,86,262143,00
58050,40,93,06,262143,00
16028,00,38,07,262143,00
37200,80,51,70,262143,00
10010,40,33,37,262143,00
5830,40,164,03,262143,00
16391,20,83,19,262143,00
687,20,33,37,262143,00
88610,40,94,94,262143,00
1836,80,85,54,262143,00
14932,80,63,45,262143,00
148890,41,436,16,262143,00
46272,00,437,10,262143,00
5955,20,65,80,262143,00
76030,40,305,50,262143,00
2093,60,142,88,262143,00
24180,80,119,38,262143,00
29410,40,13,16,262143,00
38226,40,30,08,262143,00
53718,40,103,87,262143,00
30479,20,88,36,262143,00
17919,20,48,41,262143,00
47073,60,17,86,262143,00
5399,20,-0,47,0,00
3428,80,27,73,262143,00
22824,80,39,01,262143,00
22516,00,15,51,262143,00
14072,00,93,06,262143,00
12512,00,71,44,262143,00
38868,80,38,07,262143,00
63015,20,74,73,262143,00
17584,00,44,65,262143,00
11730,40,31,96,262143,00
68678,40,45,12,262143,00
24533,60,41,83,262143,00
452,80,54,05,262143,00
32298,40,66,74,262143,00
7282,40,117,97,262143,00
44091,20,229,36,262143,00
24649,60,46,06,262143,00
13334,40,175,78,262143,00
45124,80,64,39,262143,00
36311,20,97,29,262143,00
26618,40,178,13,262143,00
47491,20,59,22,262143,00
84128,80,50,76,262143,00
28488,80,111,86,262143,00
35080,00,231,24,262143,00
28757,60,378,82,262143,00
6889,60,219,49,262143,00
18628,80,151,34,262143,00
24336,00,58,28,262143,00
66528,00,66,27,262143,00
38674,40,64,86,262143,00
65040,00,171,55,262143,00
15163,20,36,66,262143,00
22709,60,34,78,262143,00
35104,00,118,44,262143,00
3592,00,94,94,262143,00
46203,20,101,52,262143,00
9207,20,111,86,262143,00
15003,20,46,53,262143,00
20987,20,53,58,262143,00
24686,40,40,89,262143,00
48342,40,53,11,262143,00
2847,20,135,83,262143,00
3327,20,56,87,262143,00
799,20,7,05,262143,00
40990,40,97,76,262143,00
2269,60,51,70,262143,00
65013,60,100,58,262143,00
1061,60,40,89,262143,00
11717,60,59,69,262143,00
22817,60,76,61,262143,00
34392,80,23,50,262143,00
12109,60,74,26,262143,00
27678,40,10,34,262143,00
10486,40,83,66,262143,00
43309,60,16,45,262143,00
12343,20,202,10,262143,00
27427,20,50,76,262143,00
49802,40,23,03,262143,00
26858,40,70,03,262143,00
74485,60,93,53,262143,00
16724,80,466,24,262143,00
1887,20,48,41,262143,00
90328,80,599,25,262143,00
57840,00,65,33,262143,00
44732,80,45,59,262143,00
8168,00,50,29,262143,00
87820,80,87,89,262143,00
8572,80,122,67,262143,00
79604,80,113,74,262143,00
612,00,109,04,262143,00
32116,80,65,33,262143,00
69332,80,116,09,262143,00
19344,00,26,79,262143,00
51036,00,67,68,262143,00
23244,80,36,66,262143,00
35939,20,48,41,262143,00
26389,60,26,79,262143,00
20772,00,66,74,262143,00
908,80,61,57,262143,00
6139,20,88,83,262143,00
77677,60,123,61,262143,00
14585,60,27,73,262143,00
92449,60,204,92,262143,00
60630,40,35,72,262143,00
44703,20,47,94,262143,00
26856,80,77,55,262143,00
50308,80,94,47,262143,00
623,20,83,19,262143,00
64277,60,74,73,262143,00
27084,80,54,99,262143,00
1279,20,965,38,86839,73
15860,00,37,13,262143,00
25980,00,52,64,262143,00
76724,00,67,68,262143,00
44929,60,191,76,262143,00
13007,20,97,29,262143,00
45607,20,69,56,262143,00
76739,20,82,25,262143,00
42653,60,54,05,262143,00
36687,20,33,84,262143,00
99301,60,174,84,262143,00
4040,80,66,27,262143,00
63230,40,34,31,262143,00
12424,80,84,60,262143,00
1652,80,153,69,262143,00
34577,60,61,57,262143,00
14491,20,218,55,262143,00
48688,00,35,25,262143,00
7844,00,39,48,262143,00
42731,20,99,64,262143,00
75930,40,111,39,262143,00
4568,80,50,76,262143,00
11946,40,224,66,262143,00
9243,20,49,82,262143,00
29812,00,46,06,262143,00
30136,00,62,98,262143,00
13096,00,44,18,262143,00
20106,40,35,72,262143,00
3002,40,196,93,262143,00
3589,60,246,75,262143,00
42296,80,64,86,262143,00
832,80,62,04,262143,00
50276,00,48,88,262143,00
19319,20,889,71,262143,00
715,20,195,52,239725,69
2204,00,17,86,262143,00
31214,40,22,09,262143,00
24772,00,94,47,262143,00
62941,60,98,23,262143,00
75940,80,87,89,262143,00
653,60,36,66,262143,00
25308,00,58,75,262143,00
8300,00,78,96,262143,00
