"F0","F0","F0","F0","F4","F4","F4","F4","F4","F4","F4","F4","F4","F13","F13","F13","F13","F17","F17"
210,60,679,83,20301,88
200,07,2555,61,5130,57
248,67,101110,55,161,18
123,12,3231,87,2496,62
210,60,26668,41,517,53
96,39,856,80,7372,77
-26,73,7932,54,0,00
123,12,816,00,9888,19
265,68,14019,39,1241,96
17,01,31801,05,35,05
97,20,43152,63,147,62
72,90,101669,52,46,99
431,73,3202,29,8835,47
174,15,45859,20,248,87
414,72,729,30,37267,23
315,09,68598,06,301,02
156,33,916,98,11172,77
-67,23,26733,69,0,00
81,00,164317,92,32,31
246,24,880,77,18322,06
92,34,25435,23,237,92
64,80,124976,01,33,98
44,55,1250,01,2335,68
113,40,687,99,10802,13
168,48,4942,41,2234,02
194,40,628,83,20260,08
190,35,703,80,17724,82
4,05,6163,35,43,06
180,63,679,32,17425,84
34,02,154698,81,14,41
98,01,932,28,6889,73
19,44,624,24,2040,91
194,40,16054,80,793,54
122,31,2868,24,2794,63
96,39,35185,92,179,53
187,92,1136,79,10833,56
-21,87,41289,60,0,00
234,90,2052,24,7501,24
161,19,3604,17,2930,97
123,12,959,82,8406,54
213,03,2239,41,6234,27
8,10,30913,14,17,17
159,57,681,36,15348,04
170,91,2146,59,5217,91
-35,64,763,98,0,00
61,56,176937,36,22,80
1675,08,262143,00,418,77
136,08,1863,54,4785,57
298,08,659,43,29623,91
79,38,14962,38,347,69
29,97,70115,82,28,01
262,44,24295,89,707,91
483,57,33184,68,954,99
101,25,40812,24,162,59
51,03,262143,00,12,76
382,32,5377,95,4658,96
439,02,710,43,40498,71
168,48,188213,45,58,66
194,40,659,43,19319,94
26,73,61110,24,28,67
68,85,909,33,4962,04
-157,14,7959,06,0,00
73,71,15874,77,304,30
104,49,1007,76,6795,10
327,24,711,96,30122,37
289,98,262143,00,72,50
63,18,17295,12,239,41
86,67,1522,35,3731,06
62,37,51441,66,79,46
528,93,708,90,48898,05
207,36,53752,47,252,82
378,27,76478,58,324,15
58,32,2241,45,1705,17
98,82,1936,47,3344,35
122,31,168562,64,47,55
-29,97,68754,63,0,00
226,80,6703,44,2217,30
157,14,874,14,11781,05
128,79,1482,06,5695,01
49,41,757,86,4272,72
174,15,49040,07,232,73
136,08,1206,15,7393,86
67,23,24910,95,176,87
6,48,9572,70,44,36
15,39,12367,50,81,55
366,12,827,73,28987,65
-45,36,10169,91,0,00
207,36,5414,16,2509,99
296,46,809,37,24004,75
298,08,1001,64,19502,91
220,32,681,87,21175,35
148,23,1222,98,7943,19
53,46,73391,55,47,74
204,12,44682,12,299,39
132,03,262143,00,33,01
182,25,200373,89,59,61
83,43,1313,76,4161,83
116,64,945,54,8084,36
161,19,1609,05,6565,18
584,82,1005,21,38127,97
58,32,65880,27,58,02
-88,29,34292,91,0,00
292,41,82610,30,231,97
503,82,262143,00,125,96
139,32,879,24,10384,47
29,97,49194,60,39,93
16,20,81170,58,13,08
-16,20,2997,78,0,00
133,65,38835,99,225,53
145,80,5298,39,1803,40
161,19,17122,74,616,94
234,09,23894,01,642,05
136,08,8174,79,1090,93
89,91,682,38,8634,95
243,81,658,92,24249,18
255,96,67229,73,249,51
220,32,1604,97,8996,33
177,39,67095,60,173,27
153,09,45611,85,219,96
147,42,18123,36,533,08
255,96,1696,26,9889,13
81,81,64542,54,83,07
252,72,1569,27,10554,08
333,72,1007,25,21713,17
163,62,937,38,11439,29
70,47,144054,59,32,06
98,82,85566,78,75,69
73,71,262143,00,18,43
208,98,806,31,16985,60
318,33,262143,00,79,58
302,13,90597,42,218,55
71,28,1180,14,3958,33
32,40,1397,40,1519,51
107,73,129022,86,54,72
16,20,677,79,1566,38
422,01,2733,09,10119,22
178,20,1322,94,8827,67
150,66,1239,81,7963,81
159,57,884,85,11818,43
398,52,710,43,36762,67
218,70,37796,61,379,21
438,21,742,56,38674,88
1,62,795,09,133,53
44,55,128969,30,22,64
-6,48,660,96,0,00
123,12,133553,19,60,42
174,15,821,10,13899,71
-17,01,14075,49,0,00
29,16,49991,22,38,23
-2,43,49191,54,0,00
167,67,848,13,12956,01
151,47,5504,43,1803,40
-12,15,9027,51,0,00
137,70,901,17,10013,95
99,63,8645,52,755,23
-20,25,670,65,0,00
160,38,1852,32,5674,30
85,86,1188,30,4735,25
104,49,1219,92,5613,34
119,07,921,06,8472,13
149,04,704,82,13858,07
95,58,18054,00,346,95
149,04,641,07,15236,16
273,78,990,42,18115,93
-30,78,29169,96,0,00
417,15,806,82,33883,94
98,01,71652,45,89,64
122,31,68797,47,116,51
21,87,7609,71,188,35
106,11,727,26,9561,92
409,86,1308,66,20525,18
196,83,54257,37,237,74
251,10,894,03,18406,57
210,60,22415,52,615,73
38,07,1211,76,2058,94
137,70,175315,56,51,47
17,01,905,76,1230,75
342,63,4109,07,5464,62
17,01,15965,04,69,83
146,61,1928,82,4981,39
260,01,12737,25,1337,80
211,41,1342,83,10317,70
185,49,4845,51,2508,76
182,25,1451,46,8228,88
281,88,1284,18,14385,23
79,38,628,32,8279,58
78,57,12873,93,399,97
-60,75,39527,55,0,00
-51,03,33101,04,0,00
84,24,741,03,7450,08
127,17,1044,99,7975,37
269,73,230782,64,76,60
205,74,1533,06,8795,04
71,28,2901,39,1610,05
266,49,661,98,26382,40
327,24,816,00,26281,76
17,01,27239,10,40,93
121,50,738,99,10774,97
68,85,1178,10,3830,01
260,01,34413,78,495,15
112,59,780,81,9450,02
186,30,697,17,17512,67
-54,27,56557,98,0,00
45,36,144348,88,20,59
246,24,12551,10,1285,75
89,91,6774,33,869,80
