"F0","F0","F0","F0","F4","F4","F4","F4","F4","F4","F4","F4","F4","F13","F13","F13","F13","F17","F17"
148,23,138,75,70013,44
76,14,119,25,41843,96
-373,41,-18,00,262143,00
302,94,74,25,262143,00
55,89,99,75,36719,73
247,86,195,00,83300,98
296,46,341,25,56934,00
-422,01,-6,00,262143,00
-379,89,2,25,0,00
208,98,111,00,123384,34
150,66,123,00,80273,30
56,70,110,25,33704,10
269,73,36,00,262143,00
204,93,120,00,111918,68
76,14,120,00,41582,43
228,42,115,50,129607,59
-338,58,-8,25,262143,00
279,45,9,75,262143,00
87,48,290,25,19752,17
34,02,2172,75,1026,13
259,20,59,25,262143,00
8,91,37101,00,15,74
863,46,2448,00,23115,81
257,58,12,75,262143,00
82,62,106,50,50840,97
113,40,119,25,62320,79
136,08,104,25,85545,37
75,33,112,50,43882,74
240,57,552,75,28522,72
20,25,12726,00,104,28
13,77,105,75,8533,59
-341,82,8,25,0,00
-317,52,2,25,0,00
247,86,111,75,145357,42
89,10,107,25,54445,09
646,38,21,75,262143,00
208,98,120,75,113421,63
-324,00,14,25,0,00
256,77,1,50,262143,00
-45,36,110,25,0,00
-107,73,91744,50,0,00
23,49,116,25,13242,45
89,10,139,50,41858,32
365,31,309,00,77478,52
96,39,112,50,56151,03
159,57,121,50,86070,29
63,99,146,25,28674,41
109,35,105,00,68250,80
-320,76,12,75,0,00
208,17,154,50,88301,47
120,69,115,50,68480,61
247,86,14,25,262143,00
38,88,166,50,15303,48
-399,33,6,00,0,00
-610,74,7,50,0,00
110,97,108,00,67337,98
67,23,12120,75,363,51
196,02,137,25,93597,95
245,43,24,00,262143,00
-38,07,114,00,0,00
-380,70,15,00,0,00
42,93,159,75,17611,58
-45,36,578,25,0,00
15,39,93,75,10758,35
5,67,123,75,3002,73
377,46,35,25,262143,00
287,55,135,00,139591,14
-358,02,-16,50,262143,00
18,63,133,50,9145,55
-409,05,-30,00,262143,00
404,19,-6,00,0,00
247,05,42,00,262143,00
-7,29,96,75,0,00
127,17,145,50,57279,59
-19,44,106,50,0,00
157,95,1681,50,6156,03
59,13,142,50,27193,89
161,19,112,50,93899,63
66,42,120,75,36048,73
45,36,101,25,29360,02
55,89,126,75,28897,78
190,35,153,00,81534,19
292,41,203,25,94284,42
257,58,58,50,262143,00
248,67,23,25,262143,00
230,04,114,00,132244,25
10,53,102,00,6765,60
300,51,54,00,262143,00
169,29,250,50,44289,61
333,72,24,00,262143,00
250,29,42,75,262143,00
559,71,-9,75,0,00
324,00,-5,25,0,00
-20,25,150,75,0,00
-53,46,7461,00,0,00
94,77,173,25,35848,91
-13,77,3036,75,0,00
-489,24,-10,50,262143,00
177,39,154,50,75245,22
518,40,12,75,262143,00
112,59,87188,25,84,63
189,54,304,50,40793,58
270,54,50,25,262143,00
233,28,158,25,96607,77
-456,03,23,25,0,00
289,17,67,50,262143,00
452,79,35,25,262143,00
134,46,147,00,59945,15
308,61,-6,75,0,00
495,72,27,00,262143,00
199,26,258,75,50468,23
284,31,-42,00,0,00
251,91,2,25,262143,00
187,11,139,50,87902,47
-492,48,-34,50,262143,00
291,60,54,00,262143,00
85,86,115,50,48717,74
98,01,316,50,20294,34
61,56,100,50,40143,09
263,25,31,50,262143,00
281,88,172,50,107091,12
238,95,110,25,142038,70
154,71,60360,75,167,97
285,93,25,50,262143,00
245,43,40,50,262143,00
-359,64,24,75,0,00
103,68,138,75,48971,14
28,35,3327,00,558,44
19,44,109,50,11634,84
180,63,121,50,97429,81
239,76,180,00,87293,62
-100,44,93,00,0,00
246,24,32,25,262143,00
251,91,45,00,262143,00
-26,73,354,75,0,00
59,94,120,75,32531,78
172,53,335,25,33726,72
81,00,116,25,45663,62
-371,79,-0,75,262143,00
-15,39,121,50,0,00
45,36,12135,75,244,95
290,79,5,25,262143,00
-346,68,-9,75,262143,00
228,42,132,00,113406,64
